1,5.8993
2,0.8602
3,0.9043
4,6.1277
5,0.9461
6,0.8911
7,6.0937
8,0.9015
9,0.9455
10,6.1869
11,0.9247
12,0.9189
13,0.9386
14,7.8185
15,5.9202
16,6.1194
17,6.0956
18,5.9198
19,0.8835
20,0.8879
21,0.8879
22,0.9064
23,0.9299
24,0.8847
25,0.8612
26,0.8437
27,0.9018
28,5.9556
29,0.8131
30,0.8865
31,3.1027
32,5.5353
33,5.5613
34,8.1488
35,8.1796
36,5.6109
37,5.5861
38,8.1027
39,8.1196
