1,0.9316
2,6.2007
3,6.0683
4,0.9186
5,0.9292
6,6.0763
7,0.9464
8,0.9528
9,5.7961
10,0.9630
11,0.8746
12,8.1123
13,0.8898
14,0.9100
15,5.1083
16,5.6814
17,8.1366
18,0.7672
19,5.6757
20,0.8209
21,5.8970
22,0.8259
23,0.8853
24,0.8725
25,0.8070
26,13.1698
27,9.2292
28,9.2034
29,8.4448
30,13.1374
31,9.2398
32,9.2386
33,4.3551
34,9.6115
35,9.5944
36,9.5995
37,4.3373
38,9.5922
39,9.5955
40,9.6016
