1,5.9171
2,0.9159
3,0.8084
4,6.0902
5,0.9114
6,0.9595
7,6.0957
8,0.9425
9,0.9079
10,6.1651
11,0.9477
12,0.9371
13,0.9298
14,7.8169
15,5.9360
16,6.1118
17,6.0843
18,5.8801
19,0.8000
20,0.8777
21,0.8921
22,0.9136
23,0.9378
24,0.9036
25,0.9010
26,0.9028
27,0.7898
28,5.9594
29,0.9038
30,0.8949
31,11.3122
32,9.7796
33,9.7805
34,9.7717
35,9.7811
36,9.7707
37,9.7701
