1,0.9254
2,6.2038
3,6.0889
4,0.8989
5,0.9366
6,6.1052
7,0.9289
8,0.9488
9,5.8301
10,0.9342
11,0.9018
12,8.1094
13,0.8498
14,0.8929
15,5.1391
16,5.7074
17,8.1216
18,0.7442
19,5.6779
20,0.8260
21,5.9063
22,0.8222
23,0.8740
24,0.8849
25,0.8015
26,3.1092
27,5.5288
28,5.5505
29,8.1561
30,8.1834
31,5.5986
32,5.5847
33,8.1116
34,8.1166
