C ,-0.432082
C ,-0.060203
N , 0.097497
H , 0.129739
H , 0.106262
C , 0.004573
C ,-0.105758
N , 0.155796
H , 0.154781
C ,-0.099346
H , 0.159579
C ,-0.349485
H , 0.170764
H , 0.152928
H , 0.172044
H , 0.187533
S , 1.307087
O ,-0.588644
O ,-0.541607
N ,-0.756913
S , 1.280483
O ,-0.587725
O ,-0.578256
F ,-0.225529
F ,-0.215141
H , 0.133652
H , 0.158572
H , 0.169397
,
