1,5.9307
2,0.8333
3,0.9027
4,6.0931
5,0.9579
6,0.9044
7,6.0804
8,0.9114
9,0.9501
10,6.2013
11,0.9134
12,0.9216
13,0.9397
14,7.8025
15,5.9125
16,6.1006
17,6.0908
18,5.9429
19,0.8796
20,0.8956
21,0.9041
22,0.9143
23,0.9331
24,0.8892
25,0.8557
26,0.8306
27,0.8823
28,5.9706
29,0.8241
30,0.8890
31,12.8489
32,9.1752
33,9.1932
34,8.2629
35,12.8982
36,9.1813
37,9.1512
38,9.6136
39,9.6190
