C ,-0.126847
H , 0.104405
H , 0.101591
C ,-0.143909
H , 0.100452
H , 0.103615
C ,-0.391750
H , 0.131692
H , 0.129828
H , 0.143624
N , 0.152325
C ,-0.076177
H , 0.100383
C ,-0.422840
C ,-0.075962
C ,-0.421763
H , 0.123139
H , 0.162724
H , 0.120380
H , 0.121785
H , 0.097408
H , 0.097941
C ,-0.083962
C ,-0.419892
H , 0.122289
Br,-0.778622
H , 0.152734
H , 0.146337
H , 0.125229
H , 0.165929
H , 0.166313
H , 0.147827
H , 0.123775
,
