C ,-0.126832
H , 0.103569
H , 0.100955
C ,-0.143415
H , 0.099529
H , 0.103082
C ,-0.390413
H , 0.130630
H , 0.128726
H , 0.142280
N , 0.153197
C ,-0.082673
H , 0.100311
C ,-0.421018
C ,-0.081455
C ,-0.419838
H , 0.129705
H , 0.159997
H , 0.118442
H , 0.127516
H , 0.094992
H , 0.095869
C ,-0.087665
C ,-0.418357
H , 0.127973
Cl,-0.760560
H , 0.152731
H , 0.144096
H , 0.123148
H , 0.163487
H , 0.163819
H , 0.146304
H , 0.121867
,
