C ,-0.432583
C ,-0.063910
N , 0.102098
H , 0.131906
H , 0.106563
C , 0.012917
C ,-0.110617
N , 0.157311
H , 0.153238
C ,-0.098096
H , 0.159335
C ,-0.350675
H , 0.167445
H , 0.151625
H , 0.177610
H , 0.181313
S , 0.953399
O ,-0.543029
O ,-0.495359
N ,-0.662664
S , 0.926774
O ,-0.534362
O ,-0.530963
C , 0.532975
F ,-0.193898
F ,-0.180784
F ,-0.174795
C , 0.529227
F ,-0.184360
F ,-0.165254
F ,-0.179367
H , 0.133476
H , 0.159284
H , 0.164220
,
