1,0.9364
2,6.1656
3,6.0773
4,0.9227
5,0.9515
6,6.0951
7,0.9284
8,0.9614
9,5.8257
10,0.9528
11,0.8730
12,8.1189
13,0.8688
14,0.8989
15,5.1041
16,5.7246
17,8.1267
18,0.7094
19,5.6809
20,0.8194
21,5.8898
22,0.8311
23,0.8908
24,0.8166
25,0.8695
26,11.3070
27,9.7708
28,9.7799
29,9.7733
30,9.7804
31,9.7700
32,9.7800
