1,5.9272
2,0.8412
3,0.9104
4,6.0970
5,0.9409
6,0.9164
7,6.1934
8,0.8933
9,0.9211
10,0.9187
11,7.8034
12,5.8762
13,6.1670
14,6.1891
15,5.9042
16,0.8993
17,0.8968
18,0.9074
19,0.9227
20,0.9091
21,0.8827
22,0.8425
23,0.8788
24,0.9114
25,5.9119
26,0.8488
27,6.1969
28,12.8755
29,9.1820
30,9.1859
31,8.2369
32,12.9004
33,9.1821
34,9.1517
35,9.6139
36,9.6184
37,0.9354
38,0.8888
39,0.9285
40,0.8823
41,0.9106
